"id","date","holiday_name","information","more_information","tenant_id","created_at","updated_at","deleted_at","creator_id"
"f2411471-a039-4f5f-aa31-a3c307b99cd7","2023-08-16 00:00:00","Royal Queensland Show (Brisbane only)","The Royal National Agricultural (RNA) Show Day (Brisbane only) is held on the Wednesday during the RNA Show period. The RNA Show commences on the first Friday in August, unless the first Friday is prior to 5 August, then it commences on the second Friday of August.","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"f2ea4953-ac63-4b5f-9ec6-2eb5815a7443","2022-03-14 00:00:00","Canberra Day","Held on the second Monday of March each year in Canberra to celebrate the naming ceremony of Australia's capital which took place on 12 March 1913.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"f3038e49-5c6a-4393-ad9e-3fa5f6c56b30","2021-11-02 00:00:00","Melbourne Cup","All of Victoria unless alternate local holiday has been arranged by non-metro council.","https://www.business.vic.gov.au/victorian-public-holidays-and-daylight-saving/victorian-public-holidays-2021","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"f62f8bc2-1cec-4d00-bbae-fd56fd6ef922","2023-04-10 00:00:00","Easter Monday","Public Holiday as part of Easter.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"f7e9ec82-e69b-49c2-a222-be26063de531","2023-04-07 00:00:00","Good Friday","Easter is celebrated with Good Friday and Easter Monday creating a 4 day long weekend.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"f7fbf414-6fb9-4104-803a-dbb6851e66c6","2026-04-22 00:00:00","Easter Tuesday - generally Tasmanian Public Service only","","https://worksafe.tas.gov.au/topics/laws-and-compliance/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"fb6a7d48-888b-4bc0-83b6-67dd9cc627e0","2021-08-02 00:00:00","Bank Holiday","Applies to banks and certain financial institutions, per the Retail Trading Act 2008","https://www.nsw.gov.au/about-nsw/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"fb8b457b-8e22-4d12-a20d-049c160ccb75","2026-04-25 00:00:00","Anzac Day","","https://www.nsw.gov.au/about-nsw/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"fc01b879-b169-4101-8d96-39c3238787a0","2026-07-25 00:00:00","Darwin Show Day","Regional holiday - to find out which show day applies to your area, check the map of NT show day regions.","https://www.nt.gov.au/nt-public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"fca58338-0c58-4879-aef6-4f76c74522b5","2023-09-29 00:00:00","Friday before the AFL Grand Final","Friday before the AFL Grand Final","https://business.vic.gov.au/business-information/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"fd5d59f4-6fea-4ac8-a386-912f79ab6221","2023-03-13 00:00:00","Adelaide Cup Day","The Holidays Act 1910 provides for the third Monday in May to be a public holiday, through the issuing of a special Proclamation by the Governor.","https://www.safework.sa.gov.au/resources/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"ffa34350-2002-4078-83ac-d22ce4e696da","2026-08-13 00:00:00","Royal Queensland Show (Brisbane area only)","The Royal National Agricultural (RNA) Show Day (Brisbane only) is held on the Wednesday during the RNA Show period. The RNA Show commences on the first Friday in August, unless the first Friday is prior to 5 August, then it commences on the second Friday of August.","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
